dwpf,relh,drct,sknt,alti,mslp,vsby,temp_c
27.0,11.02,160.0,7.0,30.0,1013.9,10.0,31.11111111111111
28.0,9.22,200.0,6.0,29.94,1011.7,10.0,35.0
34.0,11.06,200.0,6.0,29.83,1007.6,10.0,36.111111111111114
28.9,9.9,270.0,9.0,29.8,1006.8,10.0,34.44444444444444
27.0,11.74,280.0,3.0,29.65,1001.7,10.0,30.0
35.0,21.85,280.0,7.0,29.63,1001.5,10.0,25.0
26.1,12.06,280.0,6.0,30.03,1015.0,10.0,28.88888888888889
27.0,11.02,200.0,4.0,29.96,1012.4,10.0,31.11111111111111
27.0,11.02,200.0,4.0,29.8,1007.0,10.0,31.11111111111111
26.1,10.92,260.0,8.0,29.71,1004.2,10.0,30.555555555555557
24.1,12.23,230.0,8.0,29.76,1005.6,10.0,27.22222222222222
12.0,6.59,310.0,7.0,30.01,1014.3,10.0,28.88888888888889
17.1,7.73,310.0,4.0,30.01,1014.2,10.0,30.0
32.0,12.68,310.0,5.0,29.77,1005.9,10.0,32.22222222222222
28.0,10.78,280.0,6.0,29.72,1004.2,10.0,32.22222222222222
30.9,12.48,210.0,8.0,29.68,1002.9,10.0,31.666666666666668
33.0,13.64,250.0,7.0,29.7,1003.5,10.0,31.666666666666668
21.9,9.16,250.0,8.0,29.84,1008.0,10.0,30.555555555555557
24.1,8.35,290.0,7.0,29.8,1006.9,10.0,33.888888888888886
21.0,6.48,20.0,8.0,29.86,1008.5,10.0,36.111111111111114
19.9,6.35,20.0,8.0,29.92,1010.4,10.0,35.55555555555556
19.9,5.82,20.0,8.0,29.77,1005.3,10.0,37.22222222222222
19.9,6.18,270.0,5.0,29.71,1003.6,10.0,36.111111111111114
28.9,11.5,190.0,14.0,29.64,1001.3,10.0,31.666666666666668
33.0,15.05,270.0,7.0,29.75,1005.3,10.0,30.0
41.0,21.9,240.0,11.0,29.7,1003.8,10.0,28.88888888888889
32.0,18.06,250.0,9.0,29.9,1010.9,10.0,26.11111111111111
32.0,16.38,190.0,4.0,29.93,1011.7,10.0,27.77777777777778
28.9,13.15,190.0,6.0,29.92,1011.1,10.0,29.444444444444443
30.0,12.03,240.0,7.0,29.86,1009.0,10.0,31.666666666666668
30.9,12.48,280.0,9.0,29.85,1008.4,10.0,31.666666666666668
33.0,14.12,240.0,6.0,29.76,1005.6,10.0,31.11111111111111
28.9,12.26,240.0,5.0,29.81,1007.3,10.0,30.555555555555557
30.0,10.65,240.0,6.0,29.79,1006.4,10.0,33.888888888888886
30.9,10.38,240.0,6.0,29.74,1004.4,10.0,35.0
42.0,14.7,0.0,0.0,29.87,1008.4,10.0,36.666666666666664
45.0,16.42,180.0,8.0,29.98,1012.4,10.0,36.666666666666664
44.0,14.98,250.0,9.0,29.83,1007.1,10.0,37.77777777777778
48.0,19.55,270.0,7.0,29.79,1005.9,10.0,35.55555555555556
48.0,19.55,230.0,9.0,29.73,1003.8,10.0,35.55555555555556
49.0,25.14,0.0,0.0,29.95,1011.9,10.0,31.666666666666668
38.0,14.2,190.0,4.0,29.94,1011.4,10.0,34.44444444444444
39.0,13.48,260.0,6.0,29.87,1008.7,10.0,36.111111111111114
36.0,11.98,260.0,3.0,29.82,1006.9,10.0,36.111111111111114
33.0,10.67,250.0,4.0,29.78,1005.7,10.0,36.111111111111114
28.9,9.0,230.0,5.0,29.75,1004.7,10.0,36.111111111111114
26.1,8.53,230.0,5.0,29.71,1003.5,10.0,35.0
26.1,8.82,260.0,6.0,29.68,1002.6,10.0,34.44444444444444
30.0,11.02,260.0,6.0,29.84,1007.8,10.0,33.333333333333336
26.1,8.53,260.0,4.0,29.8,1006.5,10.0,35.0
33.0,10.97,260.0,5.0,29.83,1007.4,10.0,35.55555555555556
33.0,11.34,260.0,7.0,29.79,1006.2,10.0,35.0
28.9,9.9,250.0,11.0,29.72,1003.7,10.0,34.44444444444444
33.0,14.12,250.0,4.0,29.78,1006.1,10.0,31.11111111111111
37.0,15.0,270.0,9.0,29.82,1007.2,10.0,32.77777777777778
39.0,13.48,270.0,6.0,29.76,1005.0,10.0,36.111111111111114
28.9,8.22,240.0,7.0,29.75,1004.3,10.0,37.77777777777778
21.9,5.78,180.0,11.0,29.68,1002.3,10.0,38.888888888888886
16.0,4.77,190.0,9.0,29.68,1002.1,10.0,37.77777777777778
23.0,7.97,270.0,12.0,29.71,1003.5,10.0,33.888888888888886
14.0,5.59,300.0,6.0,29.89,1009.7,10.0,33.333333333333336
21.9,7.88,300.0,6.0,29.9,1009.9,10.0,33.333333333333336
25.0,7.66,240.0,8.0,29.73,1004.2,10.0,36.111111111111114
25.0,7.88,240.0,3.0,29.72,1003.6,10.0,35.55555555555556
44.0,22.34,250.0,10.0,29.77,1005.6,10.0,30.555555555555557
39.0,16.23,250.0,5.0,29.9,1009.9,10.0,32.77777777777778
36.0,12.73,250.0,3.0,29.77,1005.4,10.0,35.0
38.0,13.73,320.0,4.0,29.78,1005.8,10.0,35.0
30.0,9.1,260.0,9.0,29.84,1007.5,10.0,36.666666666666664
38.0,12.15,260.0,4.0,29.83,1007.3,10.0,37.22222222222222
33.0,9.17,260.0,5.0,29.8,1006.0,10.0,38.888888888888886
30.0,8.36,260.0,6.0,29.74,1004.1,10.0,38.333333333333336
25.0,7.21,210.0,7.0,29.8,1006.4,10.0,37.22222222222222
27.0,7.4,200.0,8.0,29.81,1006.4,10.0,38.333333333333336
30.9,8.91,200.0,5.0,29.78,1005.7,10.0,37.77777777777778
26.1,7.55,200.0,5.0,29.76,1004.8,10.0,37.22222222222222
10.9,3.81,270.0,8.0,29.92,1010.4,10.0,37.77777777777778
25.0,6.01,270.0,4.0,29.87,1008.4,10.0,40.55555555555556
24.1,5.63,270.0,4.0,29.76,1004.6,10.0,41.111111111111114
25.0,6.01,250.0,6.0,29.73,1003.5,10.0,40.55555555555556
21.9,5.78,260.0,7.0,29.72,1003.6,10.0,38.888888888888886
37.0,11.07,260.0,6.0,29.72,1003.3,10.0,38.333333333333336
30.0,7.38,260.0,5.0,29.79,1005.9,10.0,40.55555555555556
34.0,7.73,240.0,12.0,29.82,1006.5,10.0,42.77777777777778
35.0,7.87,260.0,12.0,29.77,1004.8,10.0,43.333333333333336
41.0,9.36,250.0,8.0,29.75,1004.0,10.0,44.44444444444444
38.0,8.79,240.0,11.0,29.7,1002.6,10.0,43.333333333333336
38.0,9.54,250.0,9.0,29.8,1005.8,10.0,41.666666666666664
43.0,10.37,250.0,9.0,29.75,1004.1,10.0,43.888888888888886
42.0,10.94,240.0,5.0,29.71,1002.9,10.0,42.22222222222222
38.0,9.54,240.0,5.0,29.68,1001.7,10.0,41.666666666666664
38.0,9.54,300.0,4.0,29.7,1002.5,10.0,41.666666666666664
40.0,10.31,270.0,7.0,29.78,1005.4,10.0,41.666666666666664
60.0,22.59,260.0,7.0,29.85,1007.5,10.0,41.111111111111114
58.0,20.88,260.0,6.0,29.88,1008.4,10.0,41.111111111111114
56.0,17.85,250.0,11.0,29.81,1006.2,10.0,42.77777777777778
53.0,15.1,280.0,8.0,29.77,1004.8,10.0,43.888888888888886
52.0,13.35,240.0,9.0,29.73,1003.1,10.0,45.55555555555556
50.0,12.76,250.0,9.0,29.71,1002.7,10.0,45.0
57.0,16.97,240.0,8.0,29.82,1006.3,10.0,44.44444444444444
49.0,12.29,260.0,13.0,29.82,1006.3,10.0,45.0
49.0,11.94,240.0,8.0,29.87,1007.9,10.0,45.55555555555556
49.0,11.94,250.0,8.0,29.81,1006.0,10.0,45.55555555555556
47.0,11.4,220.0,9.0,29.79,1005.5,10.0,45.0
52.0,13.74,230.0,8.0,29.77,1004.6,10.0,45.0
51.0,13.63,240.0,5.0,29.75,1003.9,10.0,44.44444444444444
54.0,15.22,180.0,6.0,29.91,1009.4,10.0,44.44444444444444
53.0,14.25,310.0,8.0,29.87,1008.2,10.0,45.0
55.0,14.9,230.0,10.0,29.77,1004.7,10.0,45.55555555555556
54.0,14.78,240.0,8.0,29.76,1004.3,10.0,45.0
57.0,17.46,290.0,7.0,29.82,1006.4,10.0,43.888888888888886
56.0,16.84,250.0,7.0,29.8,1005.7,10.0,43.888888888888886
57.0,17.98,210.0,7.0,29.81,1006.2,10.0,43.333333333333336
53.0,16.97,320.0,5.0,29.82,1006.4,10.0,41.666666666666664
58.0,22.23,320.0,5.0,29.89,1009.0,10.0,40.0
54.0,18.13,270.0,9.0,29.88,1008.5,10.0,41.111111111111114
51.0,15.76,260.0,7.0,29.87,1008.2,10.0,41.666666666666664
40.0,9.51,280.0,8.0,29.81,1006.2,10.0,43.333333333333336
36.0,8.13,240.0,7.0,29.84,1007.0,10.0,43.333333333333336
32.0,7.13,250.0,10.0,29.82,1006.7,10.0,42.77777777777778
60.0,22.51,250.0,8.0,29.88,1008.5,10.0,41.111111111111114
58.0,21.58,220.0,7.0,29.88,1008.6,10.0,40.55555555555556
58.0,22.23,270.0,7.0,29.8,1005.9,10.0,40.0
59.0,23.74,230.0,7.0,29.78,1005.4,10.0,39.44444444444444
57.0,22.09,230.0,6.0,29.79,1005.7,10.0,39.44444444444444
48.0,16.35,270.0,5.0,29.9,1009.5,10.0,38.888888888888886
56.0,20.68,240.0,8.0,29.88,1008.8,10.0,40.0
51.0,18.28,260.0,7.0,29.85,1007.7,10.0,38.888888888888886
57.0,20.21,260.0,3.0,29.9,1009.3,10.0,41.111111111111114
56.0,17.34,200.0,8.0,29.79,1005.6,10.0,43.333333333333336
56.0,16.84,200.0,8.0,29.75,1003.9,10.0,43.888888888888886
54.0,16.6,220.0,7.0,29.75,1004.1,10.0,42.77777777777778
55.0,21.82,200.0,5.0,29.78,1005.4,10.0,38.333333333333336
62.0,30.71,180.0,9.0,29.77,1005.2,10.0,36.666666666666664
64.0,37.25,190.0,11.0,29.8,1006.1,10.0,34.44444444444444
58.0,23.6,270.0,7.0,29.83,1007.2,10.0,38.888888888888886
55.0,20.55,150.0,8.0,29.85,1007.6,10.0,39.44444444444444
59.0,23.74,310.0,7.0,29.85,1007.5,10.0,39.44444444444444
55.0,18.25,240.0,6.0,29.81,1006.3,10.0,41.666666666666664
56.0,17.34,240.0,5.0,29.8,1005.8,10.0,43.333333333333336
58.0,18.64,220.0,10.0,29.76,1004.4,10.0,43.333333333333336
55.0,15.33,220.0,10.0,29.77,1004.6,10.0,45.0
49.0,13.02,350.0,8.0,29.74,1003.9,10.0,43.888888888888886
56.0,17.34,240.0,5.0,29.76,1004.6,10.0,43.333333333333336
53.0,16.97,240.0,4.0,29.75,1004.3,10.0,41.666666666666664
58.0,22.9,250.0,7.0,29.72,1003.0,10.0,39.44444444444444
65.0,38.58,250.0,5.0,30.01,1013.4,10.0,34.44444444444444
56.0,24.78,250.0,9.0,29.84,1007.6,10.0,36.666666666666664
55.0,23.89,250.0,5.0,29.77,1005.2,10.0,36.666666666666664
38.0,12.19,180.0,8.0,29.85,1008.0,10.0,37.22222222222222
42.0,13.01,180.0,3.0,29.88,1008.9,10.0,38.888888888888886
34.0,8.96,180.0,6.0,29.92,1010.2,10.0,40.0
44.0,12.11,180.0,5.0,29.91,1009.8,10.0,41.666666666666664
46.0,11.97,180.0,6.0,29.86,1007.9,10.0,43.333333333333336
44.0,11.42,260.0,6.0,29.83,1006.8,10.0,42.77777777777778
49.0,16.97,350.0,11.0,29.83,1006.9,10.0,38.888888888888886
54.0,21.68,260.0,8.0,29.84,1007.3,10.0,37.77777777777778
62.0,35.82,260.0,5.0,29.85,1008.1,10.0,33.888888888888886
49.0,19.74,260.0,3.0,29.81,1006.7,10.0,36.111111111111114
42.0,14.24,200.0,7.0,29.85,1008.1,10.0,37.22222222222222
43.0,13.52,240.0,7.0,29.88,1008.8,10.0,38.888888888888886
42.0,13.41,220.0,7.0,29.86,1008.4,10.0,38.333333333333336
37.0,11.72,250.0,6.0,29.84,1007.5,10.0,37.22222222222222
40.0,14.9,270.0,8.0,29.84,1007.6,10.0,35.0
23.0,7.49,200.0,4.0,29.82,1007.3,10.0,35.0
37.0,13.66,0.0,0.0,29.72,1003.8,10.0,34.44444444444444
28.0,9.51,0.0,0.0,29.9,1009.8,10.0,34.44444444444444
41.0,17.0,260.0,5.0,29.9,1010.0,10.0,33.333333333333336
46.0,18.19,220.0,6.0,29.91,1010.3,10.0,35.55555555555556
42.0,14.24,300.0,5.0,29.93,1010.8,10.0,37.22222222222222
35.0,9.89,320.0,7.0,29.86,1008.5,10.0,38.888888888888886
36.0,10.61,320.0,6.0,29.84,1007.5,10.0,38.333333333333336
34.0,10.41,270.0,4.0,29.81,1006.7,10.0,37.22222222222222
42.0,15.61,280.0,3.0,29.76,1005.0,10.0,35.55555555555556
30.0,9.71,0.0,0.0,29.74,1004.3,10.0,35.55555555555556
39.0,16.23,230.0,11.0,29.67,1002.2,10.0,32.77777777777778
42.0,24.29,0.0,0.0,29.87,1009.4,10.0,27.77777777777778
39.0,19.01,0.0,5.0,29.86,1008.9,10.0,30.0
37.0,15.0,0.0,5.0,29.86,1008.9,10.0,32.77777777777778
30.0,9.71,0.0,4.0,29.93,1011.0,10.0,35.55555555555556
35.0,10.2,0.0,4.0,29.86,1008.4,10.0,38.333333333333336
34.0,10.41,60.0,3.0,29.84,1007.9,10.0,37.22222222222222
43.0,15.73,170.0,5.0,29.84,1007.6,10.0,36.111111111111114
43.0,15.73,300.0,5.0,29.74,1004.2,10.0,36.111111111111114
40.0,14.9,30.0,14.0,29.72,1004.2,10.0,35.0
43.0,18.94,230.0,6.0,29.61,1000.2,10.0,32.77777777777778
37.0,17.57,260.0,7.0,29.51,996.7,10.0,30.0
30.0,12.86,260.0,3.0,29.89,1009.9,10.0,30.555555555555557
44.0,20.31,0.0,0.0,29.99,1013.5,10.0,32.22222222222222
35.0,11.51,110.0,6.0,30.0,1013.4,10.0,36.111111111111114
41.0,12.9,0.0,0.0,29.89,1009.4,10.0,38.333333333333336
41.0,14.13,0.0,0.0,29.88,1009.2,10.0,36.666666666666664
40.0,13.59,0.0,0.0,29.89,1009.7,10.0,36.666666666666664
31.0,8.43,0.0,0.0,29.91,1010.1,10.0,38.888888888888886
31.0,8.68,250.0,4.0,29.81,1006.8,10.0,38.333333333333336
33.0,10.31,250.0,6.0,29.73,1003.9,10.0,36.666666666666664
42.0,16.6,300.0,4.0,29.67,1002.1,10.0,34.44444444444444
39.0,16.74,0.0,0.0,29.65,1001.8,10.0,32.22222222222222
46.0,27.39,240.0,8.0,29.76,1005.6,10.0,28.333333333333332
43.0,26.94,250.0,4.0,29.79,1006.8,10.0,26.666666666666668
49.0,33.81,270.0,4.0,29.94,1011.6,10.0,26.666666666666668
46.0,26.52,270.0,5.0,29.93,1011.5,10.0,28.88888888888889
45.0,27.24,0.0,0.0,29.88,1009.9,10.0,27.77777777777778
42.0,27.69,0.0,4.0,29.82,1008.1,10.0,25.555555555555557
24.0,13.44,190.0,4.0,30.03,1015.0,10.0,25.555555555555557
18.0,10.42,110.0,12.0,30.08,1017.1,10.0,25.555555555555557
25.0,13.12,140.0,6.0,30.04,1015.2,10.0,26.666666666666668
29.0,14.5,0.0,0.0,30.07,1016.6,10.0,27.77777777777778
29.0,13.16,0.0,0.0,30.01,1014.5,10.0,29.444444444444443
24.0,10.04,0.0,0.0,30.0,1013.8,10.0,30.555555555555557
26.0,9.92,0.0,0.0,29.92,1011.2,10.0,32.22222222222222
35.0,14.76,230.0,3.0,29.91,1010.7,10.0,31.666666666666668
39.0,19.01,220.0,7.0,29.85,1008.8,10.0,30.0
39.0,22.33,260.0,4.0,29.83,1008.3,10.0,27.22222222222222
22.0,13.2,0.0,0.0,29.93,1012.0,10.0,24.444444444444443
19.0,12.02,0.0,3.0,29.97,1013.4,10.0,23.88888888888889
33.0,19.43,0.0,5.0,30.03,1015.2,10.0,25.555555555555557
30.0,15.6,0.0,5.0,30.02,1014.8,10.0,27.22222222222222
41.0,22.62,80.0,7.0,30.03,1014.7,10.0,28.333333333333332
43.0,24.44,80.0,7.0,30.01,1014.0,10.0,28.333333333333332
44.0,24.58,150.0,5.0,29.94,1011.7,10.0,28.88888888888889
47.0,31.37,280.0,3.0,29.97,1012.9,10.0,26.666666666666668
56.0,46.72,140.0,4.0,29.99,1013.6,10.0,25.555555555555557
52.0,44.59,220.0,3.0,30.0,1014.3,10.0,23.88888888888889
47.0,43.82,250.0,9.0,29.89,1010.7,10.0,21.11111111111111
36.0,25.88,260.0,6.0,30.1,1017.8,10.0,22.77777777777778
31.0,19.16,40.0,5.0,30.27,1023.4,10.0,24.444444444444443
30.0,19.02,10.0,4.0,30.06,1016.2,10.0,23.88888888888889
32.0,24.42,300.0,3.0,30.0,1014.5,10.0,21.11111111111111
44.0,40.47,230.0,8.0,29.86,1009.7,10.0,20.555555555555557
41.0,39.99,270.0,7.0,29.88,1010.5,10.0,18.88888888888889
29.0,21.62,100.0,5.0,30.01,1015.0,10.0,21.11111111111111
34.0,23.9,130.0,3.0,30.04,1016.0,10.0,22.77777777777778
36.0,24.2,120.0,5.0,30.04,1015.9,10.0,23.88888888888889
37.0,28.81,0.0,0.0,30.03,1015.6,10.0,21.666666666666668
34.0,30.37,240.0,5.0,29.82,1008.6,10.0,18.88888888888889
41.0,46.0,260.0,5.0,29.94,1012.7,10.0,16.666666666666668
42.0,46.16,210.0,3.0,30.16,1020.3,10.0,17.22222222222222
37.0,35.42,300.0,5.0,30.17,1020.6,10.0,18.333333333333332
37.0,35.42,300.0,3.0,30.1,1018.3,10.0,18.333333333333332
31.0,15.73,110.0,3.0,30.1,1017.6,10.0,27.77777777777778
30.0,15.6,190.0,3.0,30.01,1014.6,10.0,27.22222222222222
34.0,23.9,260.0,3.0,30.01,1014.8,10.0,22.77777777777778
34.0,27.38,0.0,0.0,29.92,1011.8,10.0,20.555555555555557
4.0,8.39,40.0,7.0,30.26,1023.4,10.0,18.88888888888889
9.0,9.5,0.0,0.0,30.14,1019.5,10.0,20.555555555555557
19.0,13.75,270.0,4.0,29.91,1011.5,10.0,21.666666666666668
20.0,15.37,160.0,3.0,29.85,1009.7,10.0,20.555555555555557
21.0,17.18,160.0,4.0,29.96,1013.5,10.0,19.444444444444443
24.0,19.49,310.0,3.0,30.15,1019.9,10.0,19.444444444444443
28.0,17.53,0.0,0.0,30.11,1018.5,10.0,23.88888888888889
23.0,12.89,110.0,7.0,30.07,1016.7,10.0,25.555555555555557
19.0,10.88,0.0,0.0,30.01,1014.7,10.0,25.555555555555557
25.0,16.56,290.0,3.0,29.96,1013.1,10.0,22.77777777777778
31.0,21.18,170.0,3.0,29.87,1009.9,10.0,22.77777777777778
45.0,36.7,60.0,7.0,29.9,1011.0,10.0,22.77777777777778
44.0,33.03,140.0,5.0,30.01,1014.8,10.0,23.88888888888889
45.0,40.63,0.0,0.0,30.02,1015.2,10.0,21.11111111111111
52.0,80.38,200.0,11.0,29.89,1015.2,10.0,14.444444444444445
47.0,64.36,210.0,5.0,30.1,1018.3,10.0,15.0
39.0,44.1,240.0,4.0,30.08,1017.8,10.0,16.11111111111111
28.0,29.41,240.0,3.0,30.13,1019.4,10.0,15.555555555555555
29.0,27.56,240.0,3.0,30.14,1019.9,10.0,17.22222222222222
28.0,23.01,0.0,0.0,30.12,1019.1,10.0,19.444444444444443
20.0,14.35,80.0,5.0,30.15,1020.0,10.0,21.666666666666668
21.0,14.98,80.0,4.0,29.97,1013.5,10.0,21.666666666666668
26.0,22.71,290.0,3.0,29.97,1013.6,10.0,18.333333333333332
36.0,39.19,0.0,0.0,30.03,1016.0,10.0,16.11111111111111
32.0,31.12,0.0,5.0,30.17,1020.8,10.0,17.22222222222222
36.0,39.19,0.0,0.0,29.92,1012.4,10.0,16.11111111111111
36.0,43.62,0.0,0.0,29.92,1012.4,10.0,14.444444444444445
36.0,48.62,200.0,5.0,30.05,1017.1,10.0,12.777777777777779
31.0,35.7,140.0,4.0,30.05,1017.2,10.0,14.444444444444445
31.0,39.8,0.0,0.0,30.05,1017.1,10.0,12.777777777777779
18.0,26.79,0.0,3.0,30.14,1020.3,10.0,10.555555555555555
18.0,24.88,0.0,0.0,30.07,1018.2,10.0,11.666666666666666
19.0,23.28,180.0,4.0,29.89,1011.7,10.0,13.333333333333334
27.0,32.59,290.0,14.0,29.88,1011.2,10.0,13.333333333333334
13.0,19.3,120.0,4.0,30.1,1019.1,10.0,12.222222222222221
18.0,19.32,190.0,4.0,30.03,1016.4,10.0,15.555555555555555
23.0,20.75,0.0,0.0,29.91,1012.0,10.0,17.77777777777778
28.0,25.54,0.0,0.0,30.01,1015.2,10.0,17.77777777777778
29.0,23.97,0.0,0.0,30.03,1016.2,10.0,19.444444444444443
29.0,25.69,190.0,4.0,29.96,1013.7,10.0,18.333333333333332
36.0,25.88,190.0,3.0,30.04,1016.2,10.0,22.77777777777778
39.0,29.12,190.0,3.0,30.0,1014.7,10.0,22.77777777777778
39.0,33.36,250.0,3.0,29.98,1014.1,10.0,20.555555555555557
39.0,39.67,0.0,0.0,29.89,1011.1,10.0,17.77777777777778
49.0,64.61,120.0,5.0,29.85,1009.7,10.0,16.11111111111111
50.0,69.49,0.0,0.0,29.86,1010.3,10.0,15.555555555555555
48.0,64.49,250.0,6.0,30.09,1017.9,10.0,15.555555555555555
47.0,57.85,220.0,4.0,30.11,1018.5,10.0,16.666666666666668
39.0,37.0,240.0,8.0,30.17,1020.6,10.0,18.88888888888889
33.0,22.96,0.0,0.0,30.18,1020.7,10.0,22.77777777777778
31.0,19.81,90.0,10.0,30.17,1020.2,10.0,23.88888888888889
33.0,18.8,230.0,3.0,30.08,1017.2,10.0,26.11111111111111
35.0,21.05,170.0,5.0,30.03,1015.3,10.0,25.555555555555557
42.0,29.59,180.0,5.0,30.0,1014.5,10.0,24.444444444444443
46.0,35.64,190.0,10.0,29.72,1004.6,10.0,23.88888888888889
39.0,33.36,260.0,13.0,29.72,1004.7,10.0,20.555555555555557
38.0,42.4,240.0,7.0,29.94,1013.0,10.0,16.11111111111111
33.0,29.18,130.0,5.0,30.06,1017.0,10.0,18.88888888888889
35.0,25.73,110.0,9.0,29.91,1011.5,10.0,22.22222222222222
38.0,32.08,0.0,0.0,29.87,1010.1,10.0,20.555555555555557
48.0,69.27,160.0,13.0,29.72,1004.9,10.0,14.444444444444445
40.0,54.85,240.0,6.0,29.92,1012.3,10.0,13.333333333333334
31.0,37.01,340.0,3.0,29.95,1013.6,10.0,13.88888888888889
36.0,46.88,240.0,7.0,29.92,1012.4,10.0,13.333333333333334
28.0,31.59,240.0,4.0,30.13,1019.7,10.0,14.444444444444445
27.0,24.51,0.0,0.0,30.03,1016.2,10.0,17.77777777777778
33.0,27.23,170.0,3.0,29.92,1012.1,10.0,20.0
30.0,24.12,0.0,0.0,30.08,1017.6,10.0,20.0
31.0,23.45,280.0,5.0,30.06,1016.9,10.0,21.11111111111111
33.0,25.42,280.0,4.0,30.03,1015.6,10.0,21.11111111111111
38.0,28.96,0.0,0.0,30.01,1015.0,10.0,22.22222222222222
41.0,31.47,0.0,0.0,29.99,1014.3,10.0,22.77777777777778
38.0,27.08,180.0,6.0,30.07,1016.7,10.0,23.333333333333332
26.0,14.61,220.0,4.0,30.08,1017.2,10.0,25.555555555555557
27.0,16.82,190.0,4.0,30.07,1017.0,10.0,23.88888888888889
40.0,31.32,190.0,3.0,30.1,1017.9,10.0,22.22222222222222
30.0,17.22,90.0,9.0,29.98,1013.8,10.0,25.555555555555557
31.0,18.53,50.0,3.0,29.99,1014.2,10.0,25.0
33.0,18.8,50.0,3.0,30.02,1015.1,10.0,26.11111111111111
36.0,21.9,0.0,0.0,29.99,1014.1,10.0,25.555555555555557
39.0,30.12,0.0,4.0,29.9,1011.1,10.0,22.22222222222222
36.0,23.4,140.0,5.0,29.94,1012.1,10.0,24.444444444444443
34.0,23.9,220.0,10.0,30.05,1016.3,10.0,22.77777777777778
37.0,25.17,140.0,7.0,30.02,1015.1,10.0,23.88888888888889
36.0,25.02,140.0,6.0,30.0,1014.6,10.0,23.333333333333332
31.0,21.91,230.0,8.0,29.88,1010.6,10.0,22.22222222222222
36.0,29.65,230.0,5.0,29.94,1012.5,10.0,20.555555555555557
30.0,20.34,170.0,4.0,29.91,1011.7,10.0,22.77777777777778
30.0,21.04,0.0,0.0,29.91,1011.5,10.0,22.22222222222222
32.0,25.27,140.0,7.0,29.77,1006.8,10.0,20.555555555555557
40.0,35.9,230.0,7.0,30.0,1014.7,10.0,20.0
35.0,24.87,0.0,0.0,30.03,1015.7,10.0,22.77777777777778
26.0,15.1,170.0,9.0,29.99,1013.9,10.0,25.0
33.0,20.09,160.0,7.0,29.97,1013.1,10.0,25.0
31.0,19.81,270.0,5.0,29.95,1012.5,10.0,23.88888888888889
28.0,18.12,250.0,8.0,29.92,1011.7,10.0,23.333333333333332
40.0,34.69,20.0,9.0,29.77,1006.7,10.0,20.555555555555557
24.0,18.83,330.0,4.0,29.68,1003.9,10.0,20.0
37.0,35.42,240.0,6.0,29.95,1013.1,10.0,18.333333333333332
37.0,33.04,350.0,7.0,29.98,1013.1,10.0,19.444444444444443
39.0,28.16,350.0,3.0,29.95,1013.1,10.0,23.333333333333332
41.0,31.47,350.0,4.0,29.98,1013.8,10.0,22.77777777777778
36.0,23.4,250.0,6.0,29.91,1011.3,10.0,24.444444444444443
39.0,23.08,310.0,7.0,29.99,1013.8,10.0,26.666666666666668
35.0,19.08,310.0,4.0,29.97,1013.1,10.0,27.22222222222222
33.0,18.2,310.0,3.0,29.93,1011.8,10.0,26.666666666666668
33.0,20.77,240.0,9.0,29.65,1002.3,10.0,24.444444444444443
31.0,24.27,240.0,13.0,29.76,1006.6,10.0,20.555555555555557
35.0,28.5,240.0,7.0,29.91,1011.3,10.0,20.555555555555557
33.0,23.75,240.0,6.0,30.13,1019.1,10.0,22.22222222222222
33.0,20.77,240.0,4.0,29.95,1012.7,10.0,24.444444444444443
30.0,16.12,250.0,10.0,29.8,1007.2,10.0,26.666666666666668
23.0,11.31,210.0,11.0,29.69,1003.3,10.0,27.77777777777778
25.0,13.56,190.0,11.0,29.66,1002.5,10.0,26.11111111111111
42.0,47.82,190.0,3.0,29.94,1012.9,10.0,16.666666666666668
43.0,34.0,310.0,6.0,30.17,1020.4,10.0,22.77777777777778
40.0,24.79,120.0,4.0,30.01,1014.7,10.0,26.11111111111111
34.0,16.63,120.0,5.0,29.76,1006.0,10.0,28.88888888888889
32.0,15.85,240.0,7.0,29.72,1004.6,10.0,28.333333333333332
25.0,23.36,180.0,4.0,30.13,1019.3,10.0,17.22222222222222
16.0,11.29,180.0,3.0,29.91,1011.4,10.0,22.77777777777778
20.0,13.87,270.0,4.0,29.78,1006.9,10.0,22.22222222222222
22.0,10.84,260.0,8.0,29.91,1010.9,10.0,27.77777777777778
21.0,9.74,260.0,4.0,29.98,1013.3,10.0,28.88888888888889
26.0,10.24,260.0,6.0,29.88,1009.6,10.0,31.666666666666668
26.0,10.24,240.0,4.0,29.8,1007.1,10.0,31.666666666666668
21.0,8.57,200.0,11.0,29.83,1008.0,10.0,31.11111111111111
27.0,12.52,200.0,3.0,29.91,1010.8,10.0,28.88888888888889
32.0,19.95,260.0,10.0,29.9,1011.0,10.0,24.444444444444443
27.0,12.12,280.0,9.0,29.88,1009.9,10.0,29.444444444444443
28.0,11.48,270.0,6.0,29.91,1010.8,10.0,31.11111111111111
26.0,10.24,270.0,5.0,29.86,1009.2,10.0,31.666666666666668
23.0,8.76,240.0,7.0,29.77,1005.9,10.0,32.22222222222222
25.0,9.23,200.0,6.0,29.88,1009.2,10.0,32.77777777777778
30.0,10.32,190.0,7.0,29.92,1010.5,10.0,34.44444444444444
33.0,10.96,220.0,9.0,29.77,1005.4,10.0,35.55555555555556
27.0,8.85,240.0,7.0,29.73,1004.3,10.0,35.0
